-1.455999999999999961e+00,-4.097000000000000419e+00,-8.503000000000000114e+01
-1.173999999999999932e+00,-3.579000000000000181e+00,-8.054000000000000625e+01
-8.037999999999999590e-01,-2.923000000000000043e+00,-7.467000000000000171e+01
-5.541000000000000369e-01,-2.553999999999999826e+00,-7.020999999999999375e+01
-3.467999999999999972e+00,-4.104000000000000092e+00,-8.501999999999999602e+01
-2.966000000000000192e+00,-3.564999999999999947e+00,-8.050000000000000000e+01
-2.302999999999999936e+00,-2.880999999999999783e+00,-7.460999999999999943e+01
-1.875000000000000000e+00,-2.498000000000000220e+00,-7.014000000000000057e+01
-6.163999999999999702e+00,-3.970000000000000195e+00,-8.498000000000000398e+01
-5.326999999999999957e+00,-3.420999999999999819e+00,-8.043000000000000682e+01
-4.298000000000000043e+00,-2.754000000000000004e+00,-7.450000000000000000e+01
-3.619000000000000217e+00,-2.380999999999999783e+00,-7.001000000000000512e+01
-8.244999999999999218e+00,-3.686999999999999833e+00,-8.495999999999999375e+01
-7.181000000000000050e+00,-3.153999999999999915e+00,-8.037999999999999545e+01
-5.857000000000000206e+00,-2.544999999999999929e+00,-7.440000000000000568e+01
-4.996000000000000441e+00,-2.205000000000000071e+00,-6.987999999999999545e+01
-1.147999999999999909e+00,-5.424000000000000377e+00,-8.506999999999999318e+01
-8.860999999999999988e-01,-4.868000000000000327e+00,-8.057999999999999829e+01
-5.358000000000000540e-01,-4.189000000000000057e+00,-7.470000000000000284e+01
-2.993999999999999995e-01,-3.813000000000000167e+00,-7.023999999999999488e+01
-3.216000000000000192e+00,-5.416000000000000369e+00,-8.504000000000000625e+01
-2.744000000000000217e+00,-4.839999999999999858e+00,-8.054000000000000625e+01
-2.104999999999999982e+00,-4.126000000000000334e+00,-7.465999999999999659e+01
-1.689999999999999947e+00,-3.733000000000000096e+00,-7.020000000000000284e+01
-6.019000000000000128e+00,-5.195000000000000284e+00,-8.496999999999999886e+01
-5.230000000000000426e+00,-4.613000000000000433e+00,-8.045999999999999375e+01
-4.240999999999999659e+00,-3.911000000000000032e+00,-7.456999999999999318e+01
-3.579000000000000181e+00,-3.525999999999999801e+00,-7.010999999999999943e+01
-8.214000000000000412e+00,-4.772000000000000242e+00,-8.493000000000000682e+01
-7.200000000000000178e+00,-4.211999999999999744e+00,-8.040000000000000568e+01
-5.916999999999999815e+00,-3.571000000000000174e+00,-7.446999999999999886e+01
-5.070999999999999730e+00,-3.221999999999999975e+00,-6.998999999999999488e+01
9.375999999999999446e+00,-1.306999999999999940e+00,-6.815000000000000568e+01
8.656000000000000583e+00,-1.286000000000000032e+00,-6.385999999999999943e+01
7.887999999999999901e+00,-1.004999999999999893e+00,-5.832999999999999829e+01
7.378999999999999559e+00,-7.803999999999999826e-01,-5.400999999999999801e+01
8.122999999999999332e+00,-6.620000000000000329e-01,-6.835999999999999943e+01
7.524000000000000021e+00,-6.253999999999999559e-01,-6.406000000000000227e+01
6.849000000000000199e+00,-4.238000000000000100e-01,-5.852000000000000313e+01
6.407000000000000028e+00,-2.497999999999999943e-01,-5.417999999999999972e+01
6.371000000000000441e+00,-1.809999999999999942e-01,-6.823000000000000398e+01
5.969999999999999751e+00,-8.262999999999999512e-02,-6.395000000000000284e+01
5.429999999999999716e+00,6.744999999999999607e-02,-5.842999999999999972e+01
5.083000000000000185e+00,1.918999999999999873e-01,-5.409000000000000341e+01
4.958999999999999631e+00,5.306000000000000300e-02,-6.806999999999999318e+01
4.695999999999999730e+00,1.849000000000000088e-01,-6.381000000000000227e+01
4.315000000000000391e+00,3.175000000000000044e-01,-5.829999999999999716e+01
4.056000000000000050e+00,4.229999999999999871e-01,-5.396999999999999886e+01
9.563000000000000611e+00,-1.461999999999999966e+00,-6.806000000000000227e+01
8.829000000000000625e+00,-1.433999999999999941e+00,-6.377000000000000313e+01
8.041999999999999815e+00,-1.133000000000000007e+00,-5.825999999999999801e+01
7.520999999999999908e+00,-8.982999999999999874e-01,-5.395000000000000284e+01
8.599000000000000199e+00,-1.241999999999999993e+00,-6.812999999999999545e+01
7.971000000000000085e+00,-1.187000000000000055e+00,-6.385000000000000142e+01
7.261999999999999567e+00,-9.304000000000000048e-01,-5.832999999999999829e+01
6.798000000000000043e+00,-7.311999999999999611e-01,-5.400999999999999801e+01
6.647000000000000242e+00,-1.060999999999999943e+00,-6.809000000000000341e+01
6.243999999999999773e+00,-9.492000000000000437e-01,-6.382000000000000028e+01
5.725999999999999979e+00,-7.631000000000000005e-01,-5.832000000000000028e+01
5.389999999999999680e+00,-6.258000000000000229e-01,-5.399000000000000199e+01
5.035999999999999588e+00,-9.809999999999999831e-01,-6.803000000000000114e+01
4.793999999999999595e+00,-8.436000000000000165e-01,-6.377000000000000313e+01
4.472000000000000419e+00,-7.005000000000000115e-01,-5.827000000000000313e+01
4.248000000000000220e+00,-5.959999999999999742e-01,-5.393999999999999773e+01
9.805999999999999162e+00,-1.663999999999999924e+00,-6.793999999999999773e+01
9.055999999999999162e+00,-1.627999999999999892e+00,-6.367000000000000171e+01
8.243999999999999773e+00,-1.300000000000000044e+00,-5.817000000000000171e+01
7.706999999999999851e+00,-1.052000000000000046e+00,-5.385999999999999943e+01
9.218999999999999417e+00,-1.997999999999999998e+00,-6.782999999999999829e+01
8.554000000000000270e+00,-1.919999999999999929e+00,-6.357000000000000028e+01
7.801000000000000156e+00,-1.590999999999999970e+00,-5.810000000000000142e+01
7.309000000000000163e+00,-1.358999999999999986e+00,-5.379999999999999716e+01
7.006999999999999673e+00,-2.209999999999999964e+00,-6.790999999999999659e+01
6.602000000000000313e+00,-2.080000000000000071e+00,-6.365999999999999659e+01
6.113000000000000433e+00,-1.846999999999999975e+00,-5.817999999999999972e+01
5.790000000000000036e+00,-1.693000000000000060e+00,-5.385999999999999943e+01
5.136999999999999567e+00,-2.330000000000000071e+00,-6.796999999999999886e+01
4.921999999999999709e+00,-2.185000000000000053e+00,-6.371999999999999886e+01
4.677999999999999936e+00,-2.028999999999999915e+00,-5.822999999999999687e+01
4.496999999999999886e+00,-1.925999999999999934e+00,-5.389999999999999858e+01
9.993000000000000327e+00,-1.818999999999999950e+00,-6.784999999999999432e+01
9.228999999999999204e+00,-1.776999999999999913e+00,-6.357999999999999829e+01
8.397999999999999687e+00,-1.427999999999999936e+00,-5.810000000000000142e+01
7.849000000000000199e+00,-1.169999999999999929e+00,-5.379999999999999716e+01
9.695000000000000284e+00,-2.576999999999999957e+00,-6.759999999999999432e+01
9.000999999999999446e+00,-2.480999999999999872e+00,-6.335999999999999943e+01
8.214999999999999858e+00,-2.097999999999999865e+00,-5.792000000000000171e+01
7.700000000000000178e+00,-1.840999999999999970e+00,-5.363000000000000256e+01
7.283000000000000362e+00,-3.089999999999999858e+00,-6.776999999999999602e+01
6.875000000000000000e+00,-2.946000000000000174e+00,-6.353999999999999915e+01
6.410000000000000142e+00,-2.677000000000000046e+00,-5.807000000000000028e+01
6.097000000000000419e+00,-2.509999999999999787e+00,-5.377000000000000313e+01
5.214000000000000412e+00,-3.363999999999999879e+00,-6.793000000000000682e+01
5.019000000000000128e+00,-3.213999999999999968e+00,-6.368999999999999773e+01
4.836000000000000298e+00,-3.047000000000000153e+00,-5.820000000000000284e+01
4.687999999999999723e+00,-2.944999999999999840e+00,-5.386999999999999744e+01
-1.008000000000000007e+00,4.620000000000000218e-01,-6.779000000000000625e+01
-7.216000000000000192e-01,6.492999999999999883e-01,-6.346999999999999886e+01
-3.603000000000000091e-01,8.507000000000000117e-01,-5.789999999999999858e+01
-1.844000000000000083e-01,9.586999999999999966e-01,-5.353999999999999915e+01
-2.099000000000000199e+00,4.688999999999999835e-01,-6.764000000000000057e+01
-1.727000000000000091e+00,6.609000000000000430e-01,-6.332000000000000028e+01
-1.300999999999999934e+00,8.614000000000000545e-01,-5.775999999999999801e+01
-1.084000000000000075e+00,9.688999999999999835e-01,-5.340999999999999659e+01
-3.394000000000000128e+00,3.897999999999999798e-01,-6.740999999999999659e+01
-2.916999999999999815e+00,5.957999999999999963e-01,-6.309000000000000341e+01
-2.480999999999999872e+00,8.005999999999999783e-01,-5.756000000000000227e+01
-2.244000000000000217e+00,9.082999999999999963e-01,-5.325000000000000000e+01
-4.448000000000000398e+00,2.725000000000000200e-01,-6.723999999999999488e+01
-3.915999999999999925e+00,4.853000000000000091e-01,-6.293999999999999773e+01
-3.460999999999999854e+00,6.971000000000000529e-01,-5.746999999999999886e+01
-3.206999999999999851e+00,8.084999999999999964e-01,-5.318999999999999773e+01
-7.606000000000000538e-01,-7.960000000000000409e-01,-6.781999999999999318e+01
-4.882000000000000228e-01,-6.402999999999999803e-01,-6.350999999999999801e+01
-1.431999999999999940e-01,-5.104999999999999538e-01,-5.793999999999999773e+01
2.179999999999999993e-02,-4.433000000000000274e-01,-5.357999999999999829e+01
-1.923000000000000043e+00,-7.669000000000000261e-01,-6.770000000000000284e+01
-1.560999999999999943e+00,-6.115000000000000435e-01,-6.339000000000000057e+01
-1.143000000000000016e+00,-4.889999999999999902e-01,-5.784000000000000341e+01
-9.337999999999999634e-01,-4.238999999999999990e-01,-5.349000000000000199e+01
-3.358999999999999986e+00,-7.597000000000000419e-01,-6.751999999999999602e+01
-2.879000000000000004e+00,-5.960999999999999632e-01,-6.321000000000000085e+01
-2.431000000000000050e+00,-4.728999999999999870e-01,-5.770000000000000284e+01
-2.193000000000000060e+00,-4.056000000000000161e-01,-5.339000000000000057e+01
-4.524000000000000021e+00,-7.510000000000000009e-01,-6.737000000000000455e+01
-3.979999999999999982e+00,-5.805000000000000160e-01,-6.307999999999999829e+01
-3.500000000000000000e+00,-4.446999999999999842e-01,-5.763000000000000256e+01
-3.240000000000000213e+00,-3.689999999999999947e-01,-5.335000000000000142e+01
-4.380999999999999894e-01,-2.438000000000000167e+00,-6.785999999999999943e+01
-1.836000000000000132e-01,-2.322999999999999954e+00,-6.356000000000000227e+01
1.401000000000000023e-01,-2.286999999999999922e+00,-5.800000000000000000e+01
2.908999999999999919e-01,-2.271999999999999797e+00,-5.364000000000000057e+01
-1.693000000000000060e+00,-2.379000000000000004e+00,-6.779000000000000625e+01
-1.344000000000000083e+00,-2.271999999999999797e+00,-6.349000000000000199e+01
-9.365999999999999881e-01,-2.250999999999999890e+00,-5.795000000000000284e+01
-7.381999999999999673e-01,-2.241000000000000103e+00,-5.360000000000000142e+01
-3.313000000000000167e+00,-2.258999999999999897e+00,-6.765999999999999659e+01
-2.830999999999999961e+00,-2.150999999999999801e+00,-6.338000000000000256e+01
-2.366000000000000103e+00,-2.133999999999999897e+00,-5.788000000000000256e+01
-2.125999999999999890e+00,-2.120000000000000107e+00,-5.356000000000000227e+01
-4.623000000000000220e+00,-2.085999999999999854e+00,-6.753000000000000114e+01
-4.062999999999999723e+00,-1.971000000000000085e+00,-6.327000000000000313e+01
-3.552000000000000046e+00,-1.933999999999999941e+00,-5.782999999999999829e+01
-3.282000000000000028e+00,-1.905000000000000027e+00,-5.354999999999999716e+01
-1.910000000000000031e-01,-3.696000000000000174e+00,-6.790000000000000568e+01
4.977999999999999786e-02,-3.612000000000000099e+00,-6.360000000000000142e+01
3.573000000000000065e-01,-3.648000000000000131e+00,-5.803999999999999915e+01
4.970999999999999863e-01,-3.673999999999999932e+00,-5.367999999999999972e+01
-1.516000000000000014e+00,-3.615000000000000213e+00,-6.784999999999999432e+01
-1.177999999999999936e+00,-3.544000000000000039e+00,-6.356000000000000227e+01
-7.782999999999999918e-01,-3.600999999999999979e+00,-5.803000000000000114e+01
-5.881999999999999451e-01,-3.633999999999999897e+00,-5.367999999999999972e+01
-3.278999999999999915e+00,-3.408999999999999808e+00,-6.776999999999999602e+01
-2.793000000000000149e+00,-3.342999999999999972e+00,-6.350000000000000000e+01
-2.314999999999999947e+00,-3.407999999999999918e+00,-5.802000000000000313e+01
-2.075000000000000178e+00,-3.434000000000000163e+00,-5.368999999999999773e+01
-4.698999999999999844e+00,-3.109999999999999876e+00,-6.765000000000000568e+01
-4.126999999999999780e+00,-3.036999999999999922e+00,-6.340999999999999659e+01
-3.592000000000000082e+00,-3.076000000000000068e+00,-5.799000000000000199e+01
-3.314000000000000057e+00,-3.083000000000000185e+00,-5.370000000000000284e+01
7.123999999999999666e+00,-7.114000000000000323e-01,-5.164000000000000057e+01
6.735999999999999766e+00,-6.803000000000000158e-01,-4.717999999999999972e+01
6.389999999999999680e+00,-7.255000000000000338e-01,-4.121999999999999886e+01
6.219999999999999751e+00,-7.318999999999999950e-01,-3.639000000000000057e+01
6.198000000000000398e+00,-1.801999999999999991e-01,-5.179999999999999716e+01
5.866999999999999993e+00,-1.140999999999999931e-01,-4.734000000000000341e+01
5.554999999999999716e+00,-9.576999999999999402e-02,-4.138000000000000256e+01
5.402999999999999581e+00,-7.903999999999999915e-02,-3.653999999999999915e+01
4.942000000000000171e+00,2.576999999999999846e-01,-5.171000000000000085e+01
4.708000000000000185e+00,3.523000000000000020e-01,-4.721000000000000085e+01
4.459999999999999964e+00,4.259000000000000008e-01,-4.115999999999999659e+01
4.326999999999999957e+00,4.562999999999999834e-01,-3.628000000000000114e+01
3.947000000000000064e+00,4.877000000000000224e-01,-5.159000000000000341e+01
3.762000000000000011e+00,5.813000000000000389e-01,-4.706000000000000227e+01
3.556000000000000050e+00,6.502999999999999892e-01,-4.097999999999999687e+01
3.431999999999999940e+00,6.733000000000000096e-01,-3.609000000000000341e+01
7.261999999999999567e+00,-8.302000000000000490e-01,-5.157999999999999829e+01
6.871000000000000441e+00,-8.051000000000000378e-01,-4.711999999999999744e+01
6.522999999999999687e+00,-8.600999999999999757e-01,-4.114000000000000057e+01
6.349999999999999645e+00,-8.708000000000000185e-01,-3.629999999999999716e+01
6.578999999999999737e+00,-6.652000000000000135e-01,-5.164000000000000057e+01
6.233999999999999986e+00,-6.168000000000000149e-01,-4.715999999999999659e+01
5.907000000000000028e+00,-6.248000000000000220e-01,-4.117000000000000171e+01
5.741999999999999993e+00,-6.185000000000000497e-01,-3.632000000000000028e+01
5.245000000000000107e+00,-5.655999999999999917e-01,-5.160999999999999943e+01
4.990999999999999659e+00,-4.877000000000000224e-01,-4.710000000000000142e+01
4.711000000000000298e+00,-4.334000000000000075e-01,-4.103999999999999915e+01
4.557999999999999829e+00,-4.074999999999999734e-01,-3.615999999999999659e+01
4.141000000000000014e+00,-5.377999999999999448e-01,-5.156000000000000227e+01
3.939999999999999947e+00,-4.566000000000000059e-01,-4.703000000000000114e+01
3.697999999999999954e+00,-3.976999999999999980e-01,-4.093999999999999773e+01
3.556000000000000050e+00,-3.736999999999999766e-01,-3.606000000000000227e+01
7.442999999999999616e+00,-9.851999999999999647e-01,-5.149000000000000199e+01
7.046000000000000263e+00,-9.679999999999999716e-01,-4.702000000000000313e+01
6.695999999999999730e+00,-1.036000000000000032e+00,-4.103000000000000114e+01
6.517999999999999794e+00,-1.052000000000000046e+00,-3.618999999999999773e+01
7.076999999999999957e+00,-1.298000000000000043e+00,-5.142999999999999972e+01
6.713000000000000078e+00,-1.272999999999999909e+00,-4.692999999999999972e+01
6.368000000000000327e+00,-1.314999999999999947e+00,-4.089000000000000057e+01
6.184000000000000163e+00,-1.322000000000000064e+00,-3.603000000000000114e+01
5.639000000000000234e+00,-1.639999999999999902e+00,-5.147999999999999687e+01
5.360999999999999766e+00,-1.584000000000000075e+00,-4.696000000000000085e+01
5.038999999999999702e+00,-1.554999999999999938e+00,-4.086999999999999744e+01
4.860000000000000320e+00,-1.534000000000000030e+00,-3.600000000000000000e+01
4.394000000000000128e+00,-1.875999999999999890e+00,-5.152000000000000313e+01
4.171999999999999709e+00,-1.810999999999999943e+00,-4.697999999999999687e+01
3.883000000000000007e+00,-1.764999999999999902e+00,-4.089999999999999858e+01
3.717000000000000082e+00,-1.739999999999999991e+00,-3.603000000000000114e+01
7.581000000000000405e+00,-1.104000000000000092e+00,-5.142999999999999972e+01
7.181000000000000050e+00,-1.092999999999999972e+00,-4.695000000000000284e+01
6.828000000000000291e+00,-1.169999999999999929e+00,-4.095000000000000284e+01
6.647000000000000242e+00,-1.191000000000000059e+00,-3.610000000000000142e+01
7.458000000000000185e+00,-1.782999999999999918e+00,-5.125999999999999801e+01
7.081000000000000405e+00,-1.774999999999999911e+00,-4.675000000000000000e+01
6.719999999999999751e+00,-1.844000000000000083e+00,-4.067999999999999972e+01
6.522000000000000242e+00,-1.862000000000000099e+00,-3.581000000000000227e+01
5.940999999999999837e+00,-2.463000000000000078e+00,-5.139000000000000057e+01
5.644000000000000128e+00,-2.423999999999999932e+00,-4.685000000000000142e+01
5.291000000000000369e+00,-2.414000000000000146e+00,-4.075000000000000000e+01
5.091000000000000192e+00,-2.398000000000000131e+00,-3.588000000000000256e+01
4.588000000000000078e+00,-2.900999999999999801e+00,-5.149000000000000199e+01
4.349999999999999645e+00,-2.849000000000000199e+00,-4.695000000000000284e+01
4.025000000000000355e+00,-2.813000000000000167e+00,-4.085999999999999943e+01
3.839999999999999858e+00,-2.786999999999999922e+00,-3.600000000000000000e+01
-1.542000000000000037e-01,9.939000000000000057e-01,-5.115999999999999659e+01
-2.194000000000000117e-01,9.957000000000000295e-01,-4.667000000000000171e+01
-4.351999999999999758e-01,9.240000000000000435e-01,-4.067000000000000171e+01
-6.017000000000000126e-01,8.657000000000000250e-01,-3.584000000000000341e+01
-1.026000000000000023e+00,1.004999999999999893e+00,-5.103999999999999915e+01
-1.036000000000000032e+00,9.993999999999999551e-01,-4.657000000000000028e+01
-1.187999999999999945e+00,9.109000000000000430e-01,-4.060000000000000142e+01
-1.324000000000000066e+00,8.448999999999999844e-01,-3.578000000000000114e+01
-2.141999999999999904e+00,9.453000000000000291e-01,-5.089000000000000057e+01
-2.056999999999999940e+00,9.401000000000000467e-01,-4.645000000000000284e+01
-2.100999999999999979e+00,8.501999999999999558e-01,-4.052000000000000313e+01
-2.188000000000000167e+00,7.846999999999999531e-01,-3.571999999999999886e+01
-3.084000000000000075e+00,8.474000000000000421e-01,-5.084000000000000341e+01
-2.931999999999999940e+00,8.518000000000000016e-01,-4.640999999999999659e+01
-2.876999999999999780e+00,7.789000000000000368e-01,-4.050000000000000000e+01
-2.918000000000000149e+00,7.210999999999999632e-01,-3.571000000000000085e+01
4.726000000000000340e-02,-4.136000000000000232e-01,-5.120000000000000284e+01
-1.899999999999999953e-02,-3.938999999999999724e-01,-4.670000000000000284e+01
-2.296999999999999875e-01,-4.158999999999999919e-01,-4.068999999999999773e+01
-3.967999999999999861e-01,-4.419000000000000150e-01,-3.585000000000000142e+01
-8.826000000000000512e-01,-3.924000000000000266e-01,-5.110999999999999943e+01
-9.022000000000000020e-01,-3.734000000000000097e-01,-4.663000000000000256e+01
-1.062000000000000055e+00,-4.010000000000000231e-01,-4.063000000000000256e+01
-1.203000000000000069e+00,-4.289999999999999925e-01,-3.578999999999999915e+01
-2.097999999999999865e+00,-3.700999999999999845e-01,-5.100999999999999801e+01
-2.036999999999999922e+00,-3.447000000000000064e-01,-4.653999999999999915e+01
-2.115000000000000213e+00,-3.658000000000000140e-01,-4.054999999999999716e+01
-2.213000000000000078e+00,-3.886000000000000010e-01,-3.571999999999999886e+01
-3.121999999999999886e+00,-3.301000000000000045e-01,-5.097999999999999687e+01
-2.999000000000000110e+00,-2.940999999999999726e-01,-4.652000000000000313e+01
-2.988999999999999879e+00,-2.984999999999999876e-01,-4.053000000000000114e+01
-3.045999999999999819e+00,-3.130000000000000004e-01,-3.570000000000000284e+01
3.100999999999999868e-01,-2.250000000000000000e+00,-5.125000000000000000e+01
2.424999999999999933e-01,-2.206999999999999851e+00,-4.675000000000000000e+01
3.849999999999999950e-02,-2.164000000000000146e+00,-4.071999999999999886e+01
-1.293999999999999873e-01,-2.148000000000000131e+00,-3.588000000000000256e+01
-6.957999999999999741e-01,-2.214999999999999858e+00,-5.121000000000000085e+01
-7.279999999999999805e-01,-2.165000000000000036e+00,-4.670000000000000284e+01
-8.981999999999999984e-01,-2.112999999999999989e+00,-4.065999999999999659e+01
-1.046000000000000041e+00,-2.091000000000000192e+00,-3.581000000000000227e+01
-2.040999999999999925e+00,-2.085999999999999854e+00,-5.117999999999999972e+01
-2.011000000000000121e+00,-2.020999999999999908e+00,-4.665999999999999659e+01
-2.132000000000000117e+00,-1.951999999999999957e+00,-4.059000000000000341e+01
-2.246999999999999886e+00,-1.919000000000000039e+00,-3.572999999999999687e+01
-3.172000000000000153e+00,-1.866000000000000103e+00,-5.117000000000000171e+01
